,Unnamed: 0,Run_accession,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Material,Type,Isolation source,Filesize (GB),Avg_read_len,Avg_num_reads,True_label
197,197,SRR988082,WGS,PRJNA219368,SAMN02354108,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352040,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,T6,SRP029969,Sediment/Soil,mMetagenome,Not applicable,10.303,101.0,56722675.0,Sediment/Soil
198,198,SRR988087,WGS,PRJNA219368,SAMN02354104,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352036,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,T3,SRP029969,Sediment/Soil,mMetagenome,Not applicable,9.453,101.0,51957318.0,Sediment/Soil
199,199,SRR988089,WGS,PRJNA219368,SAMN02354102,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352034,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,T1,SRP029969,Sediment/Soil,mMetagenome,Not applicable,9.726,101.0,53519903.0,Sediment/Soil
200,200,SRR988090,WGS,PRJNA219368,SAMN02354101,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352031,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C6,SRP029969,Sediment/Soil,mMetagenome,Not applicable,16.046,100.0,88140175.0,Sediment/Soil
201,201,SRR988091,WGS,PRJNA219368,SAMN02354100,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352030,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C5,SRP029969,Sediment/Soil,mMetagenome,Not applicable,12.275,100.0,67447483.0,Sediment/Soil
202,202,SRR988092,WGS,PRJNA219368,SAMN02354099,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352029,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C4,SRP029969,Sediment/Soil,mMetagenome,Not applicable,13.586,100.0,75181337.0,Sediment/Soil
203,203,SRR988094,WGS,PRJNA219368,SAMN02354097,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352027,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C3.rep1,SRP029969,Sediment/Soil,mMetagenome,Not applicable,8.812999999999999,100.0,48316398.0,Sediment/Soil
204,204,SRR1519031,WGS,PRJNA255439,SAMN02919193,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX656232,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 099,SRP044400,Oral,mMetagenome,Not declared,3.904,,,mOral
205,205,SRR1519044,WGS,PRJNA255439,SAMN02919194,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX656233,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 104,SRP044400,Oral,mMetagenome,Not declared,3.207,,,mOral
206,206,SRR1519046,WGS,PRJNA255439,SAMN02919196,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX656247,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 107,SRP044400,Oral,mMetagenome,Not declared,4.683,101.0,51343041.0,mOral
207,207,SRR1519048,WGS,PRJNA255439,SAMN02919198,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX656249,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 114,SRP044400,Oral,mMetagenome,Not declared,3.549,101.0,41257060.0,mOral
208,208,SRR1519049,WGS,PRJNA255439,SAMN02919199,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX656250,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 158,SRP044400,Oral,mMetagenome,Not declared,4.6080000000000005,101.0,51350540.0,mOral
209,209,SRR1519050,WGS,PRJNA255439,SAMN02919200,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX656251,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 207,SRP044400,Oral,mMetagenome,Not declared,3.498,101.0,37126527.0,mOral
210,210,SRR2229976,WGS,PRJNA293758,SAMN04015020,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1178520,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2016-08-25T00:00:00Z,NF-217C-SG,SRP063105,Oral,aMetagenome,Calculus,0.001,76.6,134.0,aOral
211,211,SRR2240834,WGS,PRJNA275349,SAMN03351547,JCVI,public,"sra,unknown_contigs",ncbi,ncbi.public,SRX1182816,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2015-09-08T00:00:00Z,700122152_zo7_G_DNA_Supragingival_plaque,SRP056641,Oral,mMetagenome,Plaque,3.751,101.0,28592053.0,mOral
212,212,SRR1952513,WGS,PRJNA275349,SAMN03351702,JCVI,public,"sra,unknown_contigs",ncbi,ncbi.public,SRX978446,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2015-04-09T00:00:00Z,700172125_zo7_G_DNA_Supragingival_plaque,SRP056641,Oral,mMetagenome,Plaque,3.752,101.0,32056125.0,mOral
213,213,SRR1952567,WGS,PRJNA275349,SAMN03351598,JCVI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX978494,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2015-04-09T00:00:00Z,700161427_zo7_G_DNA_Supragingival_plaque,SRP056641,Oral,mMetagenome,Plaque,4.1370000000000005,101.0,32453927.0,mOral
214,214,SRR1952623,WGS,PRJNA275349,SAMN03351593,JCVI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX978550,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2015-04-09T00:00:00Z,700161335_zo7_G_DNA_Supragingival_plaque,SRP056641,Oral,mMetagenome,Plaque,5.441,101.0,42484177.0,mOral
215,215,SRR1950689,WGS,PRJNA277905,SAMN03398503,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976938,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBS009,SRP056821,Skin,mMetagenome,Not applicable,1.245,100.0,9186682.0,Skin
216,216,SRR1950701,WGS,PRJNA277905,SAMN03398515,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976950,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WOS012,SRP056821,Skin,mMetagenome,Not applicable,0.875,100.0,6047181.0,Skin
217,217,SRR1950711,WGS,PRJNA277905,SAMN03398525,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976960,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WOS019,SRP056821,Skin,mMetagenome,Not applicable,1.1110000000000002,100.0,7966596.0,Skin
218,218,SRR1950729,WGS,PRJNA277905,SAMN03398543,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976978,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBU007,SRP056821,Skin,mMetagenome,Not applicable,0.77,100.0,5702657.0,Skin
219,219,SRR1950730,WGS,PRJNA277905,SAMN03398544,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976979,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBU008,SRP056821,Skin,mMetagenome,Not applicable,0.474,100.0,3450826.0,Skin
220,220,SRR1950731,WGS,PRJNA277905,SAMN03398545,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976980,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBU009,SRP056821,Skin,mMetagenome,Not applicable,0.705,100.0,5089242.0,Skin
221,221,SRR1950749,WGS,PRJNA277905,SAMN03398563,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX976998,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBE013,SRP056821,Skin,mMetagenome,Not applicable,1.756,100.0,9279152.0,Skin
222,222,SRR1950758,WGS,PRJNA277905,SAMN03398572,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977007,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBE027,SRP056821,Skin,mMetagenome,Not applicable,1.009,100.0,7400171.0,Skin
223,223,SRR1950762,WGS,PRJNA277905,SAMN03398576,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977011,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBE031,SRP056821,Skin,mMetagenome,Not applicable,0.765,100.0,5532437.0,Skin
224,224,SRR1950776,WGS,PRJNA277905,SAMN03398590,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977025,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-03-26T00:00:00Z,WBE047,SRP056821,Skin,mMetagenome,Not applicable,1.04,100.0,7643070.0,Skin
225,225,SRR1923770,AMPLICON,PRJNA278873,SAMN03433816,INDIANA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX963821,454 GS FLX Titanium,SINGLE,PCR,METAGENOMIC,human skin metagenome,LS454,2015-03-23T00:00:00Z,s1r2.39B,SRP056364,Skin,mMetagenome,Not applicable,0.001,422.9,2853.0,Skin
226,226,SRR988095,WGS,PRJNA219368,SAMN02354095,GEORGIA TECH,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352025,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C1.rep2,SRP029969,Sediment/Soil,mMetagenome,Not applicable,3.645,101.0,19905076.0,Sediment/Soil
227,227,SRR1923773,AMPLICON,PRJNA278873,SAMN03433818,INDIANA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX963823,454 GS FLX Titanium,SINGLE,PCR,METAGENOMIC,human skin metagenome,LS454,2015-03-23T00:00:00Z,s1r2.41B,SRP056364,Skin,mMetagenome,Not applicable,0.001,409.8,2227.0,Skin
228,228,SRR9898613,WGS,PRJNA557308,SAMN12394099,ARIZONA STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6650320,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-11-12T00:00:00Z,PI-420AC-SG,SRP217286,Oral,aMetagenome,Calculus,0.134,63.1,4495404.0,aOral
229,229,SRR1518410,WGS,PRJNA255439,SAMN02919189,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX655652,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 069,SRP044400,Oral,mMetagenome,Not declared,4.255,101.0,45624606.0,mOral
230,230,SRR5892210,WGS,PRJNA396840,SAMN07440130,NTU,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3057947,Illumina HiSeq 2500,PAIRED,size fractionation,METAGENOMIC,human metagenome,ILLUMINA,2017-10-10T00:00:00Z,X4056DNA,SRP114751,Oral,mMetagenome,Saliva,2.422,244.85,6018951.0,mOral
231,231,SRR957738,WGS,PRJNA216965,SAMN02333688,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX340010,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2014-01-19T00:00:00Z,S1-Shot-B61-calc,SRP029257,Oral,aMetagenome,Calculus,0.85,74.6,13227507.0,aOral
232,232,SRR957739,WGS,PRJNA216965,SAMN02333689,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX340011,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2014-01-19T00:00:00Z,S2-Shot-B61-calc,SRP029257,Oral,aMetagenome,Calculus,0.922,82.2,13259645.0,aOral
233,233,SRR957740,WGS,PRJNA216965,SAMN02333695,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX340012,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2014-01-19T00:00:00Z,S3-Shot-B61-calc,SRP029257,Oral,aMetagenome,Calculus,0.591,78.2,8868966.0,aOral
234,234,SRR957741,WGS,PRJNA216965,SAMN02333696,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX340013,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2014-01-19T00:00:00Z,S4-Shot-B61-calc,SRP029257,Oral,aMetagenome,Calculus,0.788,84.1,11273778.0,aOral
235,235,SRR957744,WGS,PRJNA216965,SAMN02333699,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX340016,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2014-01-19T00:00:00Z,S7-Shot-G12-calc,SRP029257,Oral,aMetagenome,Calculus,0.71,84.4,10173342.0,aOral
236,236,SRR957746,WGS,PRJNA216965,SAMN02333701,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX340018,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2014-01-19T00:00:00Z,S9-Shot-G12-calc,SRP029257,Oral,aMetagenome,Calculus,0.529,69.8,8766591.0,aOral
237,237,SRR11176628,WGS,PRJNA608555,SAMN14178237,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797348,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18022_Japan_Edo_3,SRP250608,Oral,aMetagenome,Calculus,1.123,105.8,10019782.0,aOral
238,238,SRR11176629,WGS,PRJNA608555,SAMN14178236,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797347,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18021_Japan_Edo_2,SRP250608,Oral,aMetagenome,Calculus,1.711,102.35,16207460.5,aOral
239,239,SRR11176631,WGS,PRJNA608555,SAMN14178234,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797345,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18019_Japan_Jomon_5,SRP250608,Oral,aMetagenome,Calculus,1.314,114.85,10406510.5,aOral
240,240,SRR11176632,WGS,PRJNA608555,SAMN14178233,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797344,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18018_Japan_Jomon_4,SRP250608,Oral,aMetagenome,Calculus,0.728,85.15,8016624.0,aOral
241,241,SRR11176633,WGS,PRJNA608555,SAMN14178232,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797343,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18017_Japan_Jomon_3,SRP250608,Oral,aMetagenome,Calculus,0.363,143.0,3257366.5,aOral
242,242,SRR11176634,WGS,PRJNA608555,SAMN14178231,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797342,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18016_Japan_Jomon_2,SRP250608,Oral,aMetagenome,Calculus,0.815,85.1,9105781.0,aOral
243,243,SRR11176636,WGS,PRJNA608555,SAMN14178244,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797340,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18032_Japan_Edo_9,SRP250608,Oral,aMetagenome,Calculus,1.493,99.1,14770981.0,aOral
244,244,SRR11176639,WGS,PRJNA608555,SAMN14178241,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797337,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18026_Japan_Edo_7,SRP250608,Oral,aMetagenome,Calculus,1.802,109.7,15249794.5,aOral
245,245,SRR11176640,WGS,PRJNA608555,SAMN14178240,UNIVERSITY OF ADELAIDE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7797336,HiSeq X Ten,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-04-28T00:00:00Z,A18025_Japan_Edo_6,SRP250608,Oral,aMetagenome,Calculus,2.4160000000000004,107.35,20945643.5,aOral
246,246,SRR12462931,WGS,PRJNA657275,SAMN15824137,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957265,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_009,SRP277819,Oral,aMetagenome,Calculus,1.63,151.0,14264958.5,aOral
247,247,SRR12462932,WGS,PRJNA657275,SAMN15824136,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957264,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_008,SRP277819,Oral,aMetagenome,Calculus,1.799,151.0,15429991.0,aOral
248,248,SRR12462933,WGS,PRJNA657275,SAMN15824135,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957263,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_007,SRP277819,Oral,aMetagenome,Calculus,1.461,151.0,12895426.5,aOral
249,249,SRR12462934,WGS,PRJNA657275,SAMN15824134,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957262,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_006,SRP277819,Oral,aMetagenome,Calculus,1.3130000000000002,151.0,11168727.5,aOral
250,250,SRR12462935,WGS,PRJNA657275,SAMN15824133,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957261,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_005,SRP277819,Oral,aMetagenome,Calculus,1.736,151.0,15258786.0,aOral
251,251,SRR12462936,WGS,PRJNA657275,SAMN15824132,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957260,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,SA_004,SRP277819,Oral,aMetagenome,Calculus,1.538,151.0,13544417.0,aOral
252,252,SRR12462938,WGS,PRJNA657275,SAMN15824146,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957258,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_15,SRP277819,Oral,aMetagenome,Teeth,4.628,151.0,35753944.5,aOral
253,253,SRR12462942,WGS,PRJNA657275,SAMN15824142,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957254,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_6,SRP277819,Oral,aMetagenome,Calculus,3.718,151.0,32399629.0,aOral
254,254,SRR12462943,WGS,PRJNA657275,SAMN15824141,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957253,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_5,SRP277819,Oral,aMetagenome,Calculus,1.073,151.0,9631038.0,aOral
255,255,SRR12462944,WGS,PRJNA657275,SAMN15824140,UNIVERSITY OF OKLAHOMA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8957252,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-10-05T00:00:00Z,MAWB_3,SRP277819,Oral,aMetagenome,Calculus,0.324,151.0,2730570.5,aOral
256,256,SRR1041150,WGA,PRJNA213303,SAMN02264653,THE OHIO STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX385544,Illumina HiSeq 2000,PAIRED,MDA,GENOMIC,Tannerella sp. oral taxon BU063 isolate Cell 2,ILLUMINA,2014-05-29T00:00:00Z,TannBU063.2,SRP033408,Oral,mMetagenome,Plaque,3.3100000000000005,100.0,17415723.0,mOral
257,257,SRR1157607,WGS,PRJNA221719,SAMN02364459,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX461673,Illumina HiSeq 2000,PAIRED,size fractionation,METAGENOMIC,soil metagenome,ILLUMINA,2014-02-10T00:00:00Z,Bog75,SRP030479,Sediment/Soil,mMetagenome,Not applicable,4.433,100.0,27629264.0,Sediment/Soil
258,258,SRR988077,WGS,PRJNA219368,SAMN02354096,GEORGIA TECH,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX352022,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,soil metagenome,ILLUMINA,2015-07-22T00:00:00Z,C2,SRP029969,Sediment/Soil,mMetagenome,Not applicable,4.312,101.0,23571226.0,Sediment/Soil
259,259,SRR1518393,WGS,PRJNA255439,SAMN02919189,THE GEORGE WASHINGTON UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX655652,Illumina HiSeq 2000,SINGLE,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2014-10-22T00:00:00Z,ES 069,SRP044400,Oral,mMetagenome,Not declared,9.051,101.0,97036033.0,mOral
260,260,SRR7448291,WGS,PRJNA478018,SAMN09489426,J. CRAIG VENTER INSTITUTE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4318851,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-06-28T00:00:00Z,Metagenome,SRP151559,Oral,mMetagenome,Saliva,5.79,149.45,31509401.0,mOral
261,261,SRR7992620,WGS,PRJNA471898,SAMN10173381,NISC,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4823681,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,VRNA_054,SRP157584,Skin,mMetagenome,Not applicable,2.968,126.0,21406093.0,Skin
